extraction_key,chart_id,is_original,perturbation_type,intensity,status,file_exists,in_failure_log,json_valid,phase,meta_chart_title,meta_chart_type,meta_confidence,meta_completeness,meta_data_points,meta_timestamp,meta_model,meta_attempt,meta_response_time,failure_error_type,failure_error_message,failure_error_timestamp,failure_retry_attempt,failure_extraction_phase
chart_054_advanced_bar_grayscale_conversion_medium,chart_054_advanced_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,11.0,2025-07-30T10:53:30.334850,gpt-4o,1.0,10.574686765670776,,,,,
chart_054_advanced_bar_legend_corruption_medium,chart_054_advanced_bar_legend,False,corruption,medium,failed,False,True,False,phase2,,,,,,,,,,APITimeoutError,Request timed out.,2025-07-30T01:04:20.755754,3.0,remaining_extractions
chart_054_advanced_bar_random_blocks_medium,chart_054_advanced_bar_random,False,blocks,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,low,incomplete,0.0,2025-07-30T00:39:00.861962,gpt-4o,1.0,6.162869453430176,,,,,
chart_054_advanced_bar_rotation_medium,chart_054_advanced_bar,False,rotation,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,11.0,2025-07-29T20:57:06.987285,gpt-4o,1.0,72.02382445335388,,,,,
chart_055_medium_pie_brightness_shift_medium,chart_055_medium_pie_brightness,False,shift,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),pie,high,complete,9.0,2025-07-30T00:47:46.177079,gpt-4o,1.0,8.209359884262085,,,,,
chart_055_medium_pie_gaussian_blur_medium,chart_055_medium_pie_gaussian,False,blur,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),pie,high,complete,9.0,2025-07-30T00:58:48.195310,gpt-4o,1.0,11.281981945037842,,,,,
chart_055_medium_pie_grayscale_conversion_medium,chart_055_medium_pie_grayscale,False,conversion,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),pie,high,complete,9.0,2025-07-30T10:58:23.817097,gpt-4o,1.0,10.044772386550903,,,,,
chart_055_medium_pie_legend_corruption_medium,chart_055_medium_pie_legend,False,corruption,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),pie,high,complete,8.0,2025-07-29T21:31:01.119991,gpt-4o,1.0,7.607540607452393,,,,,
chart_055_medium_pie_random_blocks_medium,chart_055_medium_pie_random,False,blocks,medium,success,True,False,True,phase2,Sensor Measurements Over Time - (Scientific Research),pie,medium,partial,9.0,2025-07-30T00:25:27.087711,gpt-4o,1.0,6.6111366748809814,,,,,
chart_055_medium_pie_rotation_medium,chart_055_medium_pie,False,rotation,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),pie,high,complete,9.0,2025-07-29T23:08:38.547743,gpt-4o,1.0,10.890467643737793,,,,,
chart_056_advanced_area_brightness_shift_medium,chart_056_advanced_area_brightness,False,shift,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),area,medium,partial,13.0,2025-07-29T21:07:10.536130,gpt-4o,1.0,13.639529943466187,,,,,
chart_056_advanced_area_gaussian_blur_medium,chart_056_advanced_area_gaussian,False,blur,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),area,high,partial,13.0,2025-07-29T23:09:55.797795,gpt-4o,1.0,12.818332433700562,,,,,
chart_056_advanced_area_grayscale_conversion_medium,chart_056_advanced_area_grayscale,False,conversion,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),area,medium,partial,33.0,2025-07-30T10:58:48.418495,gpt-4o,1.0,23.594691514968872,,,,,
chart_056_advanced_area_legend_corruption_medium,chart_056_advanced_area_legend,False,corruption,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),line,medium,complete,36.0,2025-07-29T21:25:10.135060,gpt-4o,1.0,18.0110285282135,,,,,
chart_056_advanced_area_random_blocks_medium,chart_056_advanced_area_random,False,blocks,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),area,low,incomplete,0.0,2025-07-30T00:46:06.336507,gpt-4o,1.0,5.650900602340698,,,,,
chart_056_advanced_area_rotation_medium,chart_056_advanced_area,False,rotation,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),line,medium,partial,13.0,2025-07-29T23:31:17.106332,gpt-4o,1.0,10.260650396347046,,,,,
chart_057_advanced_area_brightness_shift_medium,chart_057_advanced_area_brightness,False,shift,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),line,high,complete,14.0,2025-07-29T20:52:00.071669,gpt-4o,1.0,13.50361967086792,,,,,
chart_057_advanced_area_gaussian_blur_medium,chart_057_advanced_area_gaussian,False,blur,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),line,high,complete,28.0,2025-07-29T23:41:31.806038,gpt-4o,1.0,23.767882108688354,,,,,
chart_057_advanced_area_grayscale_conversion_medium,chart_057_advanced_area_grayscale,False,conversion,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),line,high,partial,14.0,2025-07-30T10:59:03.340590,gpt-4o,1.0,13.914421319961548,,,,,
chart_057_advanced_area_legend_corruption_medium,chart_057_advanced_area_legend,False,corruption,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),line,high,partial,14.0,2025-07-29T22:12:37.674693,gpt-4o,1.0,15.69986891746521,,,,,
chart_057_advanced_area_random_blocks_medium,chart_057_advanced_area_random,False,blocks,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),line,medium,partial,7.0,2025-07-30T00:41:09.481832,gpt-4o,3.0,14.666256427764893,,,,,
chart_057_advanced_area_rotation_medium,chart_057_advanced_area,False,rotation,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),area,high,complete,12.0,2025-07-29T23:22:59.264520,gpt-4o,1.0,11.001317739486694,,,,,
chart_058_complex_bar_brightness_shift_medium,chart_058_complex_bar_brightness,False,shift,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,24.0,2025-07-30T00:20:23.266698,gpt-4o,1.0,16.711260318756104,,,,,
chart_058_complex_bar_gaussian_blur_medium,chart_058_complex_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,24.0,2025-07-29T21:13:07.120699,gpt-4o,1.0,16.312178373336792,,,,,
chart_058_complex_bar_grayscale_conversion_medium,chart_058_complex_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,24.0,2025-07-30T10:59:21.977276,gpt-4o,1.0,17.62823462486267,,,,,
chart_058_complex_bar_legend_corruption_medium,chart_058_complex_bar_legend,False,corruption,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,24.0,2025-07-29T21:57:50.855030,gpt-4o,1.0,25.262366771697998,,,,,
chart_058_complex_bar_random_blocks_medium,chart_058_complex_bar_random,False,blocks,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,medium,partial,22.0,2025-07-30T00:45:59.681130,gpt-4o,1.0,17.6318621635437,,,,,
chart_058_complex_bar_rotation_medium,chart_058_complex_bar,False,rotation,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,24.0,2025-07-29T21:19:56.889237,gpt-4o,1.0,16.195892333984375,,,,,
chart_059_medium_bar_brightness_shift_medium,chart_059_medium_bar_brightness,False,shift,medium,success,True,False,True,phase2,Multi Variable Relationship - (Scientific Research),grouped_bar,high,complete,16.0,2025-07-29T23:55:07.331779,gpt-4o,1.0,10.365917444229126,,,,,
chart_059_medium_bar_gaussian_blur_medium,chart_059_medium_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Multi Variable Relationship - (Scientific Research),grouped_bar,high,complete,16.0,2025-07-30T00:52:36.892224,gpt-4o,1.0,13.533397674560547,,,,,
chart_059_medium_bar_grayscale_conversion_medium,chart_059_medium_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Multi Variable Relationship - (Scientific Research),grouped_bar,high,complete,16.0,2025-07-30T10:59:34.921393,gpt-4o,1.0,11.936435222625732,,,,,
chart_059_medium_bar_legend_corruption_medium,chart_059_medium_bar_legend,False,corruption,medium,success,True,False,True,phase2,Multi Variable Relationship - (Scientific Research),grouped_bar,high,complete,16.0,2025-07-29T23:40:41.740322,gpt-4o,1.0,11.590103387832642,,,,,
chart_059_medium_bar_random_blocks_medium,chart_059_medium_bar_random,False,blocks,medium,success,True,False,True,phase2,Multi-Variable Relationship (Scientific Research),grouped_bar,low,partial,16.0,2025-07-29T23:59:08.894024,gpt-4o,1.0,19.578190088272095,,,,,
chart_059_medium_bar_rotation_medium,chart_059_medium_bar,False,rotation,medium,success,True,False,True,phase2,Multi Variable Relationship - (Scientific Research),grouped_bar,high,complete,16.0,2025-07-29T21:48:42.443932,gpt-4o,1.0,16.089985847473145,,,,,
chart_060_complex_line_brightness_shift_medium,chart_060_complex_line_brightness,False,shift,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),area,medium,partial,9.0,2025-07-29T22:28:07.083034,gpt-4o,1.0,38.26108741760254,,,,,
chart_060_complex_line_gaussian_blur_medium,chart_060_complex_line_gaussian,False,blur,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),area,medium,partial,9.0,2025-07-29T21:53:10.621544,gpt-4o,1.0,12.254451274871826,,,,,
chart_060_complex_line_grayscale_conversion_medium,chart_060_complex_line_grayscale,False,conversion,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),line,low,incomplete,0.0,2025-07-30T10:59:41.660380,gpt-4o,1.0,5.731568098068237,,,,,
chart_060_complex_line_legend_corruption_medium,chart_060_complex_line_legend,False,corruption,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),area,medium,partial,9.0,2025-07-29T22:52:39.149065,gpt-4o,1.0,11.557849407196045,,,,,
chart_060_complex_line_random_blocks_medium,chart_060_complex_line_random,False,blocks,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),area,low,incomplete,0.0,2025-07-29T22:00:11.094220,gpt-4o,1.0,4.7902021408081055,,,,,
chart_060_complex_line_rotation_medium,chart_060_complex_line,False,rotation,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),line,medium,partial,9.0,2025-07-29T21:13:57.409648,gpt-4o,1.0,7.674044370651245,,,,,
chart_061_medium_bar_brightness_shift_medium,chart_061_medium_bar_brightness,False,shift,medium,success,True,False,True,phase2,Multi Variable Relationship - (Scientific Research),grouped_bar,high,complete,21.0,2025-07-29T21:36:11.218267,gpt-4o,1.0,16.172117948532104,,,,,
chart_061_medium_bar_gaussian_blur_medium,chart_061_medium_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Multi Variable Relationship - (Scientific Research),grouped_bar,high,complete,21.0,2025-07-29T22:42:43.849451,gpt-4o,1.0,49.29895281791687,,,,,
chart_061_medium_bar_grayscale_conversion_medium,chart_061_medium_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Multi Variable Relationship - (Scientific Research),grouped_bar,medium,complete,21.0,2025-07-30T10:59:55.359543,gpt-4o,1.0,12.695403575897217,,,,,
chart_061_medium_bar_legend_corruption_medium,chart_061_medium_bar_legend,False,corruption,medium,success,True,False,True,phase2,Multi Variable Relationship - (Scientific Research),grouped_bar,medium,complete,21.0,2025-07-30T00:04:23.467260,gpt-4o,1.0,10.464061260223389,,,,,
chart_061_medium_bar_random_blocks_medium,chart_061_medium_bar_random,False,blocks,medium,success,True,False,True,phase2,Multi Variable Relationship (Scientific Research),grouped_bar,low,partial,21.0,2025-07-29T20:36:47.237262,gpt-4o,1.0,21.945356369018555,,,,,
chart_061_medium_bar_rotation_medium,chart_061_medium_bar,False,rotation,medium,success,True,False,True,phase2,Multi Variable Relationship - (Scientific Research),grouped_bar,medium,complete,21.0,2025-07-29T22:11:23.282918,gpt-4o,1.0,13.870795011520386,,,,,
chart_062_medium_bar_brightness_shift_medium,chart_062_medium_bar_brightness,False,shift,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,21.0,2025-07-29T23:33:13.573499,gpt-4o,1.0,13.678124904632568,,,,,
chart_062_medium_bar_gaussian_blur_medium,chart_062_medium_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,21.0,2025-07-30T00:49:01.976724,gpt-4o,1.0,9.15554928779602,,,,,
chart_062_medium_bar_grayscale_conversion_medium,chart_062_medium_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,21.0,2025-07-30T11:00:09.084236,gpt-4o,1.0,12.716201305389404,,,,,
chart_062_medium_bar_legend_corruption_medium,chart_062_medium_bar_legend,False,corruption,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,18.0,2025-07-30T00:57:37.975296,gpt-4o,1.0,20.525261163711548,,,,,
chart_062_medium_bar_random_blocks_medium,chart_062_medium_bar_random,False,blocks,medium,success,True,False,True,phase2,Sensor Measurements Over Time - (Scientific Research),grouped_bar,low,incomplete,0.0,2025-07-30T00:01:33.235707,gpt-4o,1.0,5.09764552116394,,,,,
chart_062_medium_bar_rotation_medium,chart_062_medium_bar,False,rotation,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,21.0,2025-07-30T00:51:22.241943,gpt-4o,1.0,14.86644721031189,,,,,
chart_063_complex_bar_brightness_shift_medium,chart_063_complex_bar_brightness,False,shift,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),grouped_bar,high,complete,32.0,2025-07-29T22:19:41.099648,gpt-4o,1.0,12.129010438919067,,,,,
chart_063_complex_bar_gaussian_blur_medium,chart_063_complex_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),grouped_bar,high,complete,32.0,2025-07-29T23:59:31.624136,gpt-4o,1.0,21.72517418861389,,,,,
chart_063_complex_bar_grayscale_conversion_medium,chart_063_complex_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),grouped_bar,high,complete,32.0,2025-07-30T11:00:40.314979,gpt-4o,1.0,30.222742319107056,,,,,
chart_063_complex_bar_legend_corruption_medium,chart_063_complex_bar_legend,False,corruption,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),grouped_bar,high,complete,32.0,2025-07-30T00:22:43.862556,gpt-4o,1.0,23.980740785598755,,,,,
chart_063_complex_bar_random_blocks_medium,chart_063_complex_bar_random,False,blocks,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),grouped_bar,medium,partial,32.0,2025-07-29T21:12:38.963312,gpt-4o,1.0,58.49856638908386,,,,,
chart_063_complex_bar_rotation_medium,chart_063_complex_bar,False,rotation,medium,success,True,False,True,phase2,Experimental Results Comparison - (Scientific Research),grouped_bar,high,complete,32.0,2025-07-29T21:23:53.021723,gpt-4o,1.0,51.75424814224243,,,,,
chart_064_advanced_bar_brightness_shift_medium,chart_064_advanced_bar_brightness,False,shift,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,partial,11.0,2025-07-30T00:32:58.161080,gpt-4o,1.0,41.4922513961792,,,,,
chart_064_advanced_bar_gaussian_blur_medium,chart_064_advanced_bar_gaussian,False,blur,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,partial,11.0,2025-07-30T00:06:00.644483,gpt-4o,1.0,11.794381856918335,,,,,
chart_064_advanced_bar_grayscale_conversion_medium,chart_064_advanced_bar_grayscale,False,conversion,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,11.0,2025-07-30T11:00:53.933502,gpt-4o,1.0,12.61097526550293,,,,,
chart_064_advanced_bar_legend_corruption_medium,chart_064_advanced_bar_legend,False,corruption,medium,success,True,False,True,phase2,Sensor Measurements Overtime - (Scientific Research),grouped_bar,high,complete,10.0,2025-07-29T23:53:47.561357,gpt-4o,1.0,6.471661329269409,,,,,
