extraction_key,original_chart_id,matched_original_key,perturbation_type,intensity,perturbed_exact_match,perturbed_f1,perturbed_value_accuracy,perturbed_structural,original_exact_match,original_f1,original_value_accuracy,original_structural,dri_exact_match,dri_f1,dri_value_accuracy,dri_structural,composite_dri
chart_002_medium_line_gaussian_blur_low,chart_002,chart_002_medium_line,blur,low,0.0,0.3,20.0,100.0,0.0,0.5,30.0,100.0,1.0,0.6,0.6666666666666667,1.0,0.8166666666666667
chart_074_complex_bar_rotation_low,chart_074,chart_074_complex_bar,rotation,low,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_040_medium_area_brightness_shift_low,chart_040,chart_040_medium_area,shift,low,0.0,0.0,0.0,37.5,0.0,0.0,0.0,30.0,1.0,1.0,1.0,1.0,1.0
chart_158_medium_bar_rotation_high,chart_158,chart_158_medium_bar,rotation,high,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_113_complex_bar_rotation_low,chart_113,chart_113_complex_bar,rotation,low,0.0,0.0,0.0,17.391304347826086,0.0,0.0,0.0,17.391304347826086,1.0,1.0,1.0,1.0,1.0
chart_028_advanced_area_gaussian_blur_high,chart_028,chart_028_advanced_area,blur,high,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,23.52941176470588,1.0,1.0,1.0,0.9444444444444445,0.9861111111111112
chart_059_advanced_bar_gaussian_blur_high,chart_059,chart_059_advanced_bar,blur,high,0.0,0.23376623376623376,54.54545454545454,8.333333333333332,0.0,0.30303030303030304,81.81818181818183,10.0,1.0,0.7714285714285714,0.6666666666666665,0.8333333333333333,0.8178571428571428
chart_113_complex_bar_rotation_high,chart_113,chart_113_complex_bar,rotation,high,0.0,0.0,0.0,17.391304347826086,0.0,0.0,0.0,17.391304347826086,1.0,1.0,1.0,1.0,1.0
chart_122_advanced_scatter_brightness_shift_low,chart_122,chart_122_advanced_scatter,shift,low,0.0,1.0,83.33333333333334,100.0,0.0,1.0,83.33333333333334,100.0,1.0,1.0,1.0,1.0,1.0
chart_083_complex_bar_rotation_low,chart_083,chart_083_complex_bar,rotation,low,0.0,0.0,0.0,16.666666666666664,0.0,0.0,0.0,16.666666666666664,1.0,1.0,1.0,1.0,1.0
chart_013_advanced_bar_gaussian_blur_high,chart_013,chart_013_advanced_bar,blur,high,0.0,0.23076923076923078,15.384615384615385,50.0,0.0,0.23076923076923078,15.384615384615385,50.0,1.0,1.0,1.0,1.0,1.0
chart_093_complex_area_rotation_high,chart_093,chart_093_complex_area,rotation,high,0.0,0.1111111111111111,0.0,50.0,0.0,0.4444444444444444,11.11111111111111,50.0,1.0,0.25,0.0,1.0,0.5625
chart_122_advanced_scatter_gaussian_blur_high,chart_122,chart_122_advanced_scatter,blur,high,0.0,1.0,83.33333333333334,100.0,0.0,1.0,83.33333333333334,100.0,1.0,1.0,1.0,1.0,1.0
chart_179_advanced_bar_gaussian_blur_low,chart_179,chart_179_advanced_bar,blur,low,0.0,0.3076923076923077,15.384615384615385,50.0,0.0,0.15384615384615385,15.384615384615385,50.0,1.0,1.0,1.0,1.0,1.0
chart_030_medium_bar_gaussian_blur_high,chart_030,chart_030_medium_bar,blur,high,0.0,0.0,0.0,25.0,0.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0,1.0
chart_104_advanced_line_rotation_low,chart_104,chart_104_advanced_line,rotation,low,0.0,0.14285714285714285,0.0,100.0,0.0,0.14285714285714285,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_120_complex_pie_gaussian_blur_low,chart_120,chart_120_complex_pie,blur,low,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_167_advanced_area_rotation_low,chart_167,chart_167_advanced_area,rotation,low,0.0,0.0,0.0,50.0,0.0,0.05,0.0,16.666666666666664,1.0,0.0,1.0,1.0,0.75
chart_067_advanced_scatter_gaussian_blur_low,chart_067,chart_067_advanced_scatter,blur,low,0.0,0.09090909090909091,9.090909090909092,100.0,0.0,0.09090909090909091,9.090909090909092,100.0,1.0,1.0,1.0,1.0,1.0
chart_010_advanced_pie_rotation_low,chart_010,chart_010_advanced_pie,rotation,low,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_002_medium_bar_brightness_shift_high,chart_002,chart_002_medium_line,shift,high,0.0,0.0,0.0,27.77777777777778,0.0,0.5,30.0,100.0,1.0,0.0,0.0,0.2777777777777777,0.3194444444444444
chart_196_advanced_scatter_rotation_low,chart_196,chart_196_advanced_scatter,rotation,low,0.0,0.0,0.0,100.0,0.0,0.35714285714285715,14.285714285714285,100.0,1.0,0.0,0.0,1.0,0.5
chart_007_complex_line_rotation_high,chart_007,chart_007_complex_line,rotation,high,0.0,0.10000000000000002,10.0,100.0,0.0,0.20000000000000004,20.0,100.0,1.0,0.5,0.5,1.0,0.75
chart_036_advanced_bar_brightness_shift_low,chart_036,chart_036_advanced_bar,shift,low,0.0,0.0,0.0,45.0,0.0,0.0,0.0,20.833333333333336,1.0,1.0,1.0,1.0,1.0
chart_059_advanced_bar_brightness_shift_high,chart_059,chart_059_advanced_bar,shift,high,0.0,0.2121212121212121,63.63636363636363,10.0,0.0,0.30303030303030304,81.81818181818183,10.0,1.0,0.7,0.7777777777777777,1.0,0.8694444444444445
chart_195_advanced_pie_brightness_shift_low,chart_195,chart_195_advanced_pie,shift,low,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_008_complex_pie_rotation_low,chart_008,chart_008_complex_pie,rotation,low,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0
chart_156_complex_bar_gaussian_blur_low,chart_156,chart_156_complex_bar,blur,low,0.0,0.0,0.0,12.5,0.0,0.4255319148936171,90.9090909090909,15.277777777777779,1.0,0.0,0.0,0.8181818181818181,0.45454545454545453
chart_067_advanced_scatter_gaussian_blur_high,chart_067,chart_067_advanced_scatter,blur,high,0.0,0.2727272727272727,9.090909090909092,100.0,0.0,0.09090909090909091,9.090909090909092,100.0,1.0,1.0,1.0,1.0,1.0
